id,timestamp,vehicle_id,traffic_density,network_quality,battery,speed,task_type,rl_decision,final_decision,adaptation_reason,explanation
1844,2026-06-24 16:28:49,vehicle_5,MEDIUM,MODERATE,65.14,5.49,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1845,2026-06-24 16:28:50,vehicle_21,HIGH,MODERATE,29.6,9.53,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1846,2026-06-24 16:28:51,vehicle_9,HIGH,MODERATE,21.07,20.58,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1847,2026-06-24 16:28:52,vehicle_1,LOW,MODERATE,57.12,8.58,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1848,2026-06-24 16:28:53,vehicle_23,LOW,MODERATE,21.38,20.11,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1849,2026-06-24 16:28:54,vehicle_13,LOW,MODERATE,60.49,11.25,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1850,2026-06-24 16:28:55,vehicle_8,HIGH,MODERATE,82.0,7.55,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1851,2026-06-24 16:28:56,vehicle_18,HIGH,MODERATE,87.03,21.97,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1852,2026-06-24 16:28:57,vehicle_23,HIGH,MODERATE,83.03,19.58,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1853,2026-06-24 16:28:59,vehicle_24,MEDIUM,MODERATE,34.7,13.99,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1854,2026-06-24 16:29:00,vehicle_12,HIGH,MODERATE,70.28,7.81,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1855,2026-06-24 16:29:01,vehicle_26,LOW,MODERATE,69.82,20.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1856,2026-06-24 16:29:02,vehicle_12,MEDIUM,MODERATE,64.08,12.49,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1857,2026-06-24 16:29:03,vehicle_23,LOW,MODERATE,65.95,9.78,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1858,2026-06-24 16:29:04,vehicle_25,HIGH,MODERATE,29.99,12.69,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
1859,2026-06-24 16:29:05,vehicle_4,LOW,MODERATE,49.33,21.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1860,2026-06-24 16:29:06,vehicle_17,LOW,MODERATE,48.85,13.24,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1861,2026-06-24 16:29:07,vehicle_28,LOW,MODERATE,50.98,13.17,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1862,2026-06-24 16:29:08,vehicle_16,HIGH,MODERATE,48.31,6.82,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1863,2026-06-24 16:29:09,vehicle_27,LOW,MODERATE,26.78,19.63,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1864,2026-06-24 16:29:10,vehicle_20,LOW,MODERATE,83.04,6.17,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1865,2026-06-24 16:29:12,vehicle_15,LOW,MODERATE,82.61,19.68,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1866,2026-06-24 16:29:13,vehicle_23,LOW,MODERATE,64.15,7.42,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1867,2026-06-24 16:29:14,vehicle_19,LOW,MODERATE,52.41,12.1,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1868,2026-06-24 16:29:15,vehicle_15,HIGH,MODERATE,60.71,20.12,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1869,2026-06-24 16:29:17,vehicle_18,MEDIUM,MODERATE,47.38,10.12,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1870,2026-06-24 16:29:18,vehicle_10,LOW,MODERATE,72.93,19.71,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1871,2026-06-24 16:29:19,vehicle_16,MEDIUM,MODERATE,95.04,9.9,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1872,2026-06-24 16:29:20,vehicle_19,HIGH,MODERATE,89.52,20.17,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1873,2026-06-24 16:29:21,vehicle_11,HIGH,MODERATE,71.18,6.88,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1874,2026-06-24 16:29:22,vehicle_5,MEDIUM,MODERATE,54.77,9.53,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1875,2026-06-24 16:29:23,vehicle_22,HIGH,MODERATE,27.23,14.92,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1876,2026-06-24 16:29:25,vehicle_10,MEDIUM,MODERATE,33.1,13.71,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1877,2026-06-24 16:29:26,vehicle_23,HIGH,MODERATE,78.3,15.61,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1878,2026-06-24 16:29:27,vehicle_27,HIGH,MODERATE,92.28,9.43,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1879,2026-06-24 16:29:29,vehicle_4,LOW,MODERATE,99.3,21.77,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1880,2026-06-24 16:29:30,vehicle_25,LOW,MODERATE,85.22,11.29,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1881,2026-06-24 16:29:31,vehicle_17,LOW,MODERATE,33.93,9.16,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1882,2026-06-24 16:29:33,vehicle_26,HIGH,MODERATE,68.98,10.05,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1883,2026-06-24 16:29:34,vehicle_15,LOW,MODERATE,40.4,17.87,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1884,2026-06-24 16:29:35,vehicle_4,HIGH,MODERATE,88.58,21.1,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
